Address,Latitude,Longitude,Neighborhood,Created_At,Property_Type,Style,Year_Built,Square_Footage,Bedrooms,Bathrooms,Lot_Size,Price,Property_Tax,HOA_Fees,Parking_Spaces,Heating,Cooling,Appliances,Features,School_District,Walk_Score,Transit_Score,Last_Sold_Date,Last_Sold_Price,Estimated_Monthly_Payment
"1342, Washington Street, Pacific Heights, San Francisco, CA 94102",37.791723,-122.432509,Pacific Heights,2025-08-31,Single Family Home,Victorian/Classic,1926,3209,4,3,11159,4301888,53773,470,0,Central Heating,Central Air,"Washer, Garbage Disposal, Microwave","Laminate floors, Close to public transportation, Spacious backyard, Renovated kitchen, Fireplace",Private Schools,85,76,2020-12-07,3097805,8137
"1401, California Street, Pacific Heights, San Francisco, CA 94102",37.7931,-122.434786,Pacific Heights,2025-08-31,Single Family Home,Victorian/Classic,1925,2550,4,3,10039,4442692,55533,739,1,Wall Unit,Window Unit,"Refrigerator, Microwave, Dryer","Carpet floors, Private backyard, High ceilings",Private Schools,75,76,2024-07-07,3751280,8403
"6921, Green Street, Marina, San Francisco, CA 94102",37.80572,-122.420091,Marina,2025-08-31,Single Family Home,Mediterranean,1929,3954,4,3,8396,3787417,47342,418,1,Central Heating,Window Unit,"Oven, Garbage Disposal, Microwave, Washer, Dishwasher, Refrigerator","Close to public transportation, Laminate floors, Fireplace",San Francisco Archdiocese,90,82,2022-04-22,3308099,7164
"2671, Lombard Street, Marina, San Francisco, CA 94102",37.801915,-122.436942,Marina,2025-08-31,Single Family Home,Mediterranean,1931,3532,4,3,12315,2945945,36824,0,1,Forced Air,Evaporative,"Dishwasher, Garbage Disposal, Washer, Oven, Microwave, Refrigerator","Fireplace, Spacious backyard, Close to public transportation, Carpet floors",Charter Schools,80,77,2023-04-03,2281247,5571
"181, Chestnut Street, Marina, San Francisco, CA 94102",37.805559,-122.436596,Marina,2025-08-31,Single Family Home,Mediterranean,1947,3035,4,3,6258,3466964,43337,742,1,Wall Unit,Evaporative,"Garbage Disposal, Refrigerator, Dishwasher, Microwave","Renovated kitchen, Close to shopping, Private backyard, Tile floors, High ceilings",San Francisco Unified School District,83,84,2021-02-26,2802368,6557
"2305, Chestnut Street, Marina, San Francisco, CA 94102",37.80595,-122.42061,Marina,2025-08-31,Single Family Home,Mediterranean,1928,3673,4,4,7825,3466609,43332,0,1,Wall Unit,Central Air,"Microwave, Dishwasher, Refrigerator","Tile floors, Close to restaurants, Spacious backyard, Renovated kitchen, Built-in storage",Private Schools,87,75,2021-05-06,2611864,6557
"8720, Marina Boulevard, Marina, San Francisco, CA 94102",37.801456,-122.420831,Marina,2025-08-31,Single Family Home,Mediterranean,1933,3240,5,4,8695,3239003,40487,0,2,Baseboard,Mini Split,"Garbage Disposal, Microwave, Dishwasher","Private backyard, Modern kitchen, High ceilings, Close to restaurants",Charter Schools,83,82,2024-02-09,2445767,6125
"9766, Chestnut Street, Marina, San Francisco, CA 94102",37.804035,-122.43695,Marina,2025-08-31,Single Family Home,Mediterranean,1928,2347,5,4,6500,3384782,42309,0,0,Forced Air,Central Air,"Refrigerator, Oven, Microwave, Washer, Garbage Disposal","Private backyard, Close to restaurants, Fireplace, Renovated kitchen, Tile floors",San Francisco Archdiocese,87,81,2023-05-31,2947663,6401
"6094, Union Street, Marina, San Francisco, CA 94102",37.802904,-122.428409,Marina,2025-08-31,Single Family Home,Mediterranean,1923,3677,3,3,13142,3310256,41378,601,2,Forced Air,None,"Dishwasher, Oven, Microwave, Garbage Disposal","Built-in storage, Landscaped backyard, Close to parks",San Francisco Archdiocese,80,78,2023-10-20,2843712,6261
"7566, Chestnut Street, Marina, San Francisco, CA 94102",37.809092,-122.42489,Marina,2025-08-31,Single Family Home,Mediterranean,1930,2240,5,4,7902,2609018,32612,733,1,Wall Unit,Mini Split,"Dryer, Microwave, Oven","Close to shopping, Fireplace, Updated kitchen",Charter Schools,80,78,2023-05-17,2173465,4934
"6862, Chestnut Street, Marina, San Francisco, CA 94102",37.80538,-122.420142,Marina,2025-08-31,Single Family Home,Mediterranean,1939,3556,3,3,7599,2974413,37180,0,0,Wall Unit,Central Air,"Dishwasher, Washer, Microwave","High ceilings, Close to public transportation, Spacious backyard",Private Schools,88,82,2021-01-05,2235419,5625
"8341, Marina Boulevard, Marina, San Francisco, CA 94102",37.801314,-122.429212,Marina,2025-08-31,Single Family Home,Mediterranean,1920,2550,3,2,5929,2335749,29196,517,1,Central Heating,Central Air,"Dryer, Oven, Refrigerator, Washer","Landscaped backyard, Concrete floors, Close to parks, Updated kitchen",San Francisco Unified School District,80,76,2021-09-23,1897856,4418
"1234, Green Street, Marina, San Francisco, CA 94102",37.807669,-122.424069,Marina,2025-08-31,Single Family Home,Mediterranean,1927,3147,5,4,6430,2835401,35442,0,1,Central Heating,Mini Split,"Washer, Dishwasher, Refrigerator, Dryer","Close to public transportation, Spacious backyard, Fireplace",San Francisco Unified School District,90,75,2021-09-04,2442897,5362
"1681, Union Street, Marina, San Francisco, CA 94102",37.809002,-122.421183,Marina,2025-08-31,Single Family Home,Mediterranean,1932,3769,5,4,10403,3506848,43835,0,2,Radiant,Evaporative,"Dryer, Oven, Dishwasher","High ceilings, Carpet floors, Modern kitchen",San Francisco Unified School District,80,85,2023-05-18,2693904,6632
"1459, Union Street, Marina, San Francisco, CA 94102",37.809049,-122.426611,Marina,2025-08-31,Single Family Home,Mediterranean,1936,2706,3,2,9985,3187743,39846,0,1,Central Heating,Mini Split,"Garbage Disposal, Dishwasher, Dryer, Oven, Washer, Microwave","Close to shopping, Tile floors, Fireplace",Charter Schools,84,79,2023-10-10,2850652,6029
"5158, Lombard Street, Marina, San Francisco, CA 94102",37.804283,-122.420638,Marina,2025-08-31,Single Family Home,Mediterranean,1931,3084,5,4,10995,3514235,43927,597,2,Radiant,Window Unit,"Garbage Disposal, Washer, Oven, Microwave, Dryer","Modern kitchen, Private backyard, Close to shopping, Laminate floors",San Francisco Unified School District,85,75,2023-09-02,2927789,6646
"8048, Chestnut Street, Marina, San Francisco, CA 94102",37.800882,-122.430373,Marina,2025-08-31,Single Family Home,Mediterranean,1940,2514,5,4,7401,3506704,43833,0,1,Radiant,None,"Refrigerator, Oven, Washer, Dryer, Dishwasher, Garbage Disposal","Fireplace, Close to parks, Private backyard",Private Schools,80,80,2023-08-19,3119532,6632
"7825, Green Street, Marina, San Francisco, CA 94102",37.800904,-122.422177,Marina,2025-08-31,Single Family Home,Mediterranean,1941,3995,3,4,9942,2522167,31527,337,2,Wall Unit,Window Unit,"Dryer, Microwave, Oven, Washer","Landscaped backyard, Hardwood floors, Close to public transportation, Built-in storage",San Francisco Archdiocese,87,75,2022-11-09,2234541,4769
"5959, Lombard Street, Marina, San Francisco, CA 94102",37.806795,-122.437865,Marina,2025-08-31,Single Family Home,Mediterranean,1940,3997,4,4,9049,3413001,42662,0,0,Forced Air,Mini Split,"Dishwasher, Dryer, Oven, Garbage Disposal","Modern kitchen, High ceilings, Hardwood floors, Close to shopping, Spacious backyard",Charter Schools,86,75,2022-05-03,3004864,6455
"6726, Union Street, Marina, San Francisco, CA 94102",37.804428,-122.435862,Marina,2025-08-31,Single Family Home,Mediterranean,1932,2641,4,4,6820,2420970,30262,0,2,Wall Unit,Window Unit,"Dishwasher, Garbage Disposal, Refrigerator, Washer, Oven, Dryer","Private backyard, Renovated kitchen, Built-in storage",San Francisco Archdiocese,84,79,2022-06-26,2135664,4578
"403, Marina Boulevard, Marina, San Francisco, CA 94102",37.805856,-122.436053,Marina,2025-08-31,Single Family Home,Mediterranean,1945,2711,4,4,9012,2462174,30777,342,1,Baseboard,Evaporative,"Dryer, Garbage Disposal, Dishwasher, Washer, Refrigerator","Tile floors, Close to public transportation, Modern kitchen",Charter Schools,85,84,2023-12-11,1895951,4655
"3890, Chestnut Street, Marina, San Francisco, CA 94102",37.803752,-122.430511,Marina,2025-08-31,Single Family Home,Mediterranean,1949,3778,5,4,7996,3512266,43903,0,1,Radiant,Central Air,"Garbage Disposal, Microwave, Dryer, Oven, Washer, Dishwasher","Hardwood floors, Fireplace, Close to public transportation, Modern kitchen",Private Schools,80,82,2024-04-25,2941252,6642
"3145, Marina Boulevard, Marina, San Francisco, CA 94102",37.809296,-122.429769,Marina,2025-08-31,Single Family Home,Mediterranean,1929,3279,4,3,9925,2764037,34550,0,0,Forced Air,None,"Garbage Disposal, Microwave, Refrigerator, Dryer","Close to shopping, Private backyard, Updated kitchen, Built-in storage, Carpet floors",San Francisco Archdiocese,83,77,2021-05-10,2111284,5227
"2061, Lombard Street, Marina, San Francisco, CA 94102",37.808318,-122.433432,Marina,2025-08-31,Single Family Home,Mediterranean,1926,2959,5,4,7417,2660967,33262,0,2,Baseboard,Evaporative,"Dishwasher, Dryer, Refrigerator, Garbage Disposal, Washer, Oven","Close to public transportation, Built-in storage, Updated kitchen, Spacious backyard, Hardwood floors",Private Schools,80,83,2020-12-16,2129982,5032
"6631, Marina Boulevard, Marina, San Francisco, CA 94102",37.806944,-122.420001,Marina,2025-08-31,Single Family Home,Mediterranean,1925,3646,5,4,12979,2303562,28794,781,2,Radiant,Central Air,"Garbage Disposal, Oven, Dryer, Washer, Dishwasher","Private backyard, Tile floors, Close to parks, Fireplace",Charter Schools,87,81,2022-12-04,1844907,4356
"3750, Union Street, Marina, San Francisco, CA 94102",37.809063,-122.420256,Marina,2025-08-31,Single Family Home,Mediterranean,1943,3910,3,3,10344,3092976,38662,0,0,Baseboard,None,"Washer, Garbage Disposal, Refrigerator","High ceilings, Landscaped backyard, Close to public transportation, Modern kitchen",San Francisco Unified School District,80,77,2022-09-15,2763318,5849
"6588, Lombard Street, Marina, San Francisco, CA 94102",37.801686,-122.424209,Marina,2025-08-31,Single Family Home,Mediterranean,1937,3209,5,4,8835,2469272,30865,592,0,Central Heating,Window Unit,"Microwave, Dryer, Oven, Dishwasher, Refrigerator","Spacious backyard, Built-in storage, Close to parks, Renovated kitchen",San Francisco Archdiocese,86,80,2023-06-02,1900819,4670
"5052, Stockton Street, North Beach, San Francisco, CA 94102",37.809596,-122.400544,North Beach,2025-08-31,Single Family Home,Italianate,1906,3136,2,3,9618,2368385,29604,0,1,Central Heating,Central Air,"Dishwasher, Refrigerator, Washer, Oven, Garbage Disposal, Dryer","Close to restaurants, Landscaped backyard, Carpet floors, Updated kitchen",San Francisco Unified School District,91,86,2022-12-14,1793574,4479
"6505, Kearny Street, North Beach, San Francisco, CA 94102",37.809905,-122.399671,North Beach,2025-08-31,Single Family Home,Italianate,1923,2827,4,3,6024,2354230,29427,0,1,Central Heating,Mini Split,"Refrigerator, Dishwasher, Oven, Dryer","Renovated kitchen, High ceilings, Close to public transportation, Concrete floors, Private backyard",Charter Schools,91,83,2023-04-08,1773984,4452
"7202, Stockton Street, North Beach, San Francisco, CA 94102",37.806897,-122.400001,North Beach,2025-08-31,Single Family Home,Italianate,1927,2831,4,3,8314,2522729,31534,424,2,Central Heating,Evaporative,"Dishwasher, Refrigerator, Dryer, Microwave","Renovated kitchen, Laminate floors, High ceilings, Landscaped backyard, Close to shopping",Charter Schools,91,90,2021-03-30,1847770,4771
"2471, Columbus Avenue, North Beach, San Francisco, CA 94102",37.805509,-122.392237,North Beach,2025-08-31,Single Family Home,Italianate,1909,2687,2,3,8410,2953130,36914,557,2,Forced Air,None,"Microwave, Washer, Dishwasher, Dryer","Landscaped backyard, High ceilings, Modern kitchen",San Francisco Archdiocese,94,85,2021-01-19,2567180,5585
"8358, Stockton Street, North Beach, San Francisco, CA 94102",37.807411,-122.391802,North Beach,2025-08-31,Single Family Home,Italianate,1920,3340,3,3,8124,2847946,35599,445,2,Radiant,Evaporative,"Dishwasher, Oven, Garbage Disposal, Washer, Dryer","Close to parks, Landscaped backyard, Concrete floors, Modern kitchen, Fireplace",Charter Schools,91,85,2021-06-23,2314789,5386
"2051, Kearny Street, North Beach, San Francisco, CA 94102",37.800007,-122.400539,North Beach,2025-08-31,Single Family Home,Italianate,1933,3307,2,3,7824,1907918,23848,211,0,Central Heating,Mini Split,"Washer, Refrigerator, Dryer","Private backyard, Close to public transportation, Updated kitchen",Charter Schools,91,81,2023-08-05,1431784,3607
"3869, Grant Avenue, North Beach, San Francisco, CA 94102",37.807107,-122.404876,North Beach,2025-08-31,Single Family Home,Italianate,1916,2061,3,3,7632,3164855,39560,692,0,Baseboard,Central Air,"Microwave, Garbage Disposal, Refrigerator","Renovated kitchen, Close to restaurants, Fireplace, Concrete floors, Private backyard",Charter Schools,86,83,2021-11-13,2454911,5985
"6011, Columbus Avenue, North Beach, San Francisco, CA 94102",37.809374,-122.409783,North Beach,2025-08-31,Single Family Home,Italianate,1915,2228,2,2,5313,3044338,38054,794,0,Radiant,None,"Garbage Disposal, Microwave, Dishwasher, Washer","Spacious backyard, Updated kitchen, Built-in storage, Close to shopping",San Francisco Archdiocese,90,84,2023-07-10,2530750,5758
"2212, Stockton Street, North Beach, San Francisco, CA 94102",37.802864,-122.392127,North Beach,2025-08-31,Single Family Home,Italianate,1911,2590,3,2,9045,2241547,28019,0,0,Wall Unit,Window Unit,"Washer, Dryer, Refrigerator, Garbage Disposal, Oven","Private backyard, Built-in storage, Updated kitchen, Close to public transportation",San Francisco Archdiocese,90,86,2022-06-07,1812633,4238
"9559, Grant Avenue, North Beach, San Francisco, CA 94102",37.800651,-122.409507,North Beach,2025-08-31,Single Family Home,Italianate,1928,3395,4,3,8676,1986400,24830,0,2,Forced Air,None,"Washer, Oven, Dryer","Built-in storage, Spacious backyard, Close to restaurants, Carpet floors, Updated kitchen",Charter Schools,89,82,2022-05-21,1415152,3756
"100, Columbus Avenue, North Beach, San Francisco, CA 94102",37.801627,-122.399647,North Beach,2025-08-31,Single Family Home,Italianate,1936,3440,3,2,8505,2657074,33213,0,2,Wall Unit,Central Air,"Washer, Refrigerator, Dryer","Modern kitchen, Laminate floors, Fireplace, Close to public transportation",San Francisco Archdiocese,93,83,2022-12-31,1946326,5025
"1547, Grant Avenue, North Beach, San Francisco, CA 94102",37.806046,-122.391182,North Beach,2025-08-31,Single Family Home,Italianate,1922,2124,2,1,7701,2109340,26366,672,2,Forced Air,Window Unit,"Oven, Garbage Disposal, Microwave, Refrigerator, Washer, Dishwasher","Updated kitchen, Private backyard, Concrete floors",Private Schools,95,87,2023-11-17,1537521,3989
"6321, Stockton Street, North Beach, San Francisco, CA 94102",37.805592,-122.405829,North Beach,2025-08-31,Single Family Home,Italianate,1925,2936,4,3,10302,2881316,36016,382,0,Baseboard,Evaporative,"Dishwasher, Washer, Refrigerator, Microwave, Garbage Disposal, Oven","Updated kitchen, Private backyard, Close to parks",San Francisco Archdiocese,95,86,2021-02-20,2408800,5449
"2602, Grant Avenue, North Beach, San Francisco, CA 94102",37.807463,-122.406256,North Beach,2025-08-31,Single Family Home,Italianate,1910,3185,4,3,12517,2338977,29237,0,2,Central Heating,Mini Split,"Dishwasher, Garbage Disposal, Microwave, Refrigerator, Dryer, Washer","Tile floors, Close to restaurants, Updated kitchen, Built-in storage",Charter Schools,89,88,2023-12-18,1843687,4423
"143, Columbus Avenue, North Beach, San Francisco, CA 94102",37.805133,-122.397339,North Beach,2025-08-31,Single Family Home,Italianate,1902,3121,3,3,8292,3194271,39928,0,0,Radiant,Evaporative,"Garbage Disposal, Refrigerator, Microwave, Dryer, Dishwasher, Washer","Built-in storage, Updated kitchen, Spacious backyard, Laminate floors",Charter Schools,94,90,2022-11-16,2265182,6041
"3130, Broadway, North Beach, San Francisco, CA 94102",37.80334,-122.39746,North Beach,2025-08-31,Single Family Home,Italianate,1905,3223,3,3,6463,2877232,35965,730,2,Forced Air,Central Air,"Microwave, Refrigerator, Dishwasher, Washer, Garbage Disposal, Oven","Close to shopping, Private backyard, Tile floors, Built-in storage, Updated kitchen",San Francisco Unified School District,90,86,2021-04-19,2474134,5441
"9921, Stockton Street, North Beach, San Francisco, CA 94102",37.80671,-122.400653,North Beach,2025-08-31,Single Family Home,Italianate,1900,2206,3,3,6129,2897190,36214,0,2,Forced Air,Central Air,"Microwave, Washer, Refrigerator, Oven, Dryer, Dishwasher","Built-in storage, Spacious backyard, Laminate floors, Modern kitchen, Close to public transportation",San Francisco Unified School District,86,84,2022-05-09,2272118,5479
"5609, Broadway, North Beach, San Francisco, CA 94102",37.802807,-122.403404,North Beach,2025-08-31,Single Family Home,Italianate,1923,2350,2,1,5695,2046913,25586,0,1,Baseboard,None,"Dryer, Oven, Microwave, Refrigerator","Close to shopping, Private backyard, Built-in storage, Laminate floors",San Francisco Archdiocese,89,88,2024-07-03,1788633,3870
"5646, Stockton Street, North Beach, San Francisco, CA 94102",37.80865,-122.407828,North Beach,2025-08-31,Single Family Home,Italianate,1933,2730,2,3,6559,2445209,30565,0,1,Radiant,Window Unit,"Dryer, Refrigerator, Oven, Dishwasher","Renovated kitchen, Built-in storage, Spacious backyard, Close to restaurants, Carpet floors",Private Schools,88,82,2021-08-06,2154948,4624
